SERVICE_JOB_ID,FILE_NAME,example,PRODUCT_LINE,MODEL_NUMBER,SERIAL_NUMBER
SJ48901988,image-pre-inspection-proof-of-purchase-404751e8-1ff7-4a25-bb6b-f6799aa59f2f_1a48580f-bd8b-4a59-8faa-776b5c223b54.png,data/Laundry/SJ48901988/image-pre-inspection-proof-of-purchase-404751e8-1ff7-4a25-bb6b-f6799aa59f2f_1a48580f-bd8b-4a59-8faa-776b5c223b54.png,HOME LAUNDRY ELEC,WA50T5300AC/US,01GF57BN803539M
SJ48901988,image-pre-inspection-serial-number-08d3872d-05db-473e-86a6-decc4445aa6e_1a48580f-bd8b-4a59-8faa-776b5c223b54.png,data/Laundry/SJ48901988/image-pre-inspection-serial-number-08d3872d-05db-473e-86a6-decc4445aa6e_1a48580f-bd8b-4a59-8faa-776b5c223b54.png,HOME LAUNDRY ELEC,WA50T5300AC/US,01GF57BN803539M
SJ48902180,image-pre-inspection-proof-of-purchase-d412bdc9-2df4-4451-81e0-2de13555ad68_cd6a3283-c93a-4ddf-9f5e-cd787d973c79.png,data/Laundry/SJ48902180/image-pre-inspection-proof-of-purchase-d412bdc9-2df4-4451-81e0-2de13555ad68_cd6a3283-c93a-4ddf-9f5e-cd787d973c79.png,DISHWASHER,DW80R5061UT/AA,B093G8DNC00131T
SJ48902180,image-pre-inspection-serial-number-ee2243d6-1863-4d44-9113-0a54ab56483d_cd6a3283-c93a-4ddf-9f5e-cd787d973c79.png,data/Laundry/SJ48902180/image-pre-inspection-serial-number-ee2243d6-1863-4d44-9113-0a54ab56483d_cd6a3283-c93a-4ddf-9f5e-cd787d973c79.png,DISHWASHER,DW80R5061UT/AA,B093G8DNC00131T
SJ48903681,image-extra-photo-f13f9289-49f2-494c-aa54-6bf9d12aa989_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,data/Laundry/SJ48903681/image-extra-photo-f13f9289-49f2-494c-aa54-6bf9d12aa989_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,DISHWASHER,DW80R9950US/AA,0G38GDANC02201E
SJ48903681,image-pre-inspection-proof-of-purchase-15b616b4-1028-48b1-bd4a-d83217038a38_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,data/Laundry/SJ48903681/image-pre-inspection-proof-of-purchase-15b616b4-1028-48b1-bd4a-d83217038a38_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,DISHWASHER,DW80R9950US/AA,0G38GDANC02201E
SJ48903681,image-pre-inspection-proof-of-purchase-9f586c5a-47ac-4e25-a4ec-771561d311cb_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,data/Laundry/SJ48903681/image-pre-inspection-proof-of-purchase-9f586c5a-47ac-4e25-a4ec-771561d311cb_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,DISHWASHER,DW80R9950US/AA,0G38GDANC02201E
SJ48903681,image-pre-inspection-proof-of-purchase-9f586c5a-47ac-4e25-a4ec-771561d311cb_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,data/Laundry/SJ48903681/image-pre-inspection-proof-of-purchase-9f586c5a-47ac-4e25-a4ec-771561d311cb_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,DISHWASHER,DW80R9950US/AA,0G38GDANC02201E
SJ48903681,image-pre-inspection-proof-of-purchase-a086dca8-42ed-431c-af1a-cb233930ecdd_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,data/Laundry/SJ48903681/image-pre-inspection-proof-of-purchase-a086dca8-42ed-431c-af1a-cb233930ecdd_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,DISHWASHER,DW80R9950US/AA,0G38GDANC02201E
SJ48903681,image-pre-inspection-serial-number-7712c34b-9f18-4c10-8862-a193eaba884d_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,data/Laundry/SJ48903681/image-pre-inspection-serial-number-7712c34b-9f18-4c10-8862-a193eaba884d_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,DISHWASHER,DW80R9950US/AA,0G38GDANC02201E
SJ48903681,image-pre-inspection-serial-number-b184afc0-2472-4bc0-8ab8-11736d229334_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,data/Laundry/SJ48903681/image-pre-inspection-serial-number-b184afc0-2472-4bc0-8ab8-11736d229334_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,DISHWASHER,DW80R9950US/AA,0G38GDANC02201E
SJ48903681,image-pre-inspection-serial-number-e7a7a941-732c-4468-86c0-544800e2582b_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,data/Laundry/SJ48903681/image-pre-inspection-serial-number-e7a7a941-732c-4468-86c0-544800e2582b_b3a57753-5c3b-4ea2-8812-776bd1752f01.png,DISHWASHER,DW80R9950US/AA,0G38GDANC02201E
SJ48903804,image-pre-inspection-proof-of-purchase-f71a25b2-5f99-4c0b-aa3d-f06aaffe9172_cce0114f-57ae-489a-a65c-3e17be72620b.png,data/Laundry/SJ48903804/image-pre-inspection-proof-of-purchase-f71a25b2-5f99-4c0b-aa3d-f06aaffe9172_cce0114f-57ae-489a-a65c-3e17be72620b.png,DISHWASHER,DW80R2031US/AA,B08AG8DM801139B
SJ48903804,image-pre-inspection-serial-number-10efd480-8780-4bd6-a0b1-8865fcb4dde1_cce0114f-57ae-489a-a65c-3e17be72620b.png,data/Laundry/SJ48903804/image-pre-inspection-serial-number-10efd480-8780-4bd6-a0b1-8865fcb4dde1_cce0114f-57ae-489a-a65c-3e17be72620b.png,DISHWASHER,DW80R2031US/AA,B08AG8DM801139B
SJ48904490,image-pre-inspection-serial-number-310c6832-3136-4794-acd5-17b4c2c11d8e_97074a9e-b251-409a-aeb4-1ceedf49b2c1.png,data/Laundry/SJ48904490/image-pre-inspection-serial-number-310c6832-3136-4794-acd5-17b4c2c11d8e_97074a9e-b251-409a-aeb4-1ceedf49b2c1.png,DISHWASHER,DW80R7061US/AA,0GGYGDAR803225T
SJ48905560,image-pre-inspection-proof-of-purchase-98d60706-74a5-4ac8-a254-3d39dee4738d_c012920b-1999-4e92-9520-864c19bbac53.png,data/Laundry/SJ48905560/image-pre-inspection-proof-of-purchase-98d60706-74a5-4ac8-a254-3d39dee4738d_c012920b-1999-4e92-9520-864c19bbac53.png,HOME LAUNDRY ELEC,WA50M7450AW/A4,0EPR5DDR602961E
SJ48905560,image-pre-inspection-serial-number-6fad509e-25c6-48be-9680-73ce3538bb80_c012920b-1999-4e92-9520-864c19bbac53.png,data/Laundry/SJ48905560/image-pre-inspection-serial-number-6fad509e-25c6-48be-9680-73ce3538bb80_c012920b-1999-4e92-9520-864c19bbac53.png,HOME LAUNDRY ELEC,WA50M7450AW/A4,0EPR5DDR602961E
SJ48906291,image-pre-inspection-proof-of-purchase-d6da313a-de3c-48d0-8317-8d154476383f_fcc66514-b3fc-4a39-b42c-598ff3fcb337.png,data/Laundry/SJ48906291/image-pre-inspection-proof-of-purchase-d6da313a-de3c-48d0-8317-8d154476383f_fcc66514-b3fc-4a39-b42c-598ff3fcb337.png,DISHWASHER,DW80R5061UG/AA,B092G8DR501333H
SJ48906291,image-pre-inspection-serial-number-93fe6427-4539-4edf-a1b2-5e82c92d609b_fcc66514-b3fc-4a39-b42c-598ff3fcb337.png,data/Laundry/SJ48906291/image-pre-inspection-serial-number-93fe6427-4539-4edf-a1b2-5e82c92d609b_fcc66514-b3fc-4a39-b42c-598ff3fcb337.png,DISHWASHER,DW80R5061UG/AA,B092G8DR501333H
SJ48906980,image-pre-inspection-proof-of-purchase-b8e0feb9-5f70-4557-8c71-8eefbe8a5ce2_0739e3c6-77fe-49de-8f0e-00300a25dd25.png,data/Laundry/SJ48906980/image-pre-inspection-proof-of-purchase-b8e0feb9-5f70-4557-8c71-8eefbe8a5ce2_0739e3c6-77fe-49de-8f0e-00300a25dd25.png,HOME LAUNDRY ELEC,DVE45A6400W/A3,0BBB5BBRB00087L
SJ48906980,image-pre-inspection-proof-of-purchase-e458e533-9311-454f-8df9-05b0591fcb87_0739e3c6-77fe-49de-8f0e-00300a25dd25.png,data/Laundry/SJ48906980/image-pre-inspection-proof-of-purchase-e458e533-9311-454f-8df9-05b0591fcb87_0739e3c6-77fe-49de-8f0e-00300a25dd25.png,HOME LAUNDRY ELEC,DVE45A6400W/A3,0BBB5BBRB00087L
SJ48906980,image-pre-inspection-serial-number-5ac0b214-a94b-41cf-9c3b-4577278e0be5_0739e3c6-77fe-49de-8f0e-00300a25dd25.png,data/Laundry/SJ48906980/image-pre-inspection-serial-number-5ac0b214-a94b-41cf-9c3b-4577278e0be5_0739e3c6-77fe-49de-8f0e-00300a25dd25.png,HOME LAUNDRY ELEC,DVE45A6400W/A3,0BBB5BBRB00087L
SJ48906980,image-pre-inspection-serial-number-dbf9356e-4ef5-4349-8b94-2959c36f19c0_0739e3c6-77fe-49de-8f0e-00300a25dd25.png,data/Laundry/SJ48906980/image-pre-inspection-serial-number-dbf9356e-4ef5-4349-8b94-2959c36f19c0_0739e3c6-77fe-49de-8f0e-00300a25dd25.png,HOME LAUNDRY ELEC,DVE45A6400W/A3,0BBB5BBRB00087L
SJ48907124,image-pre-inspection-proof-of-purchase-72a7c6e9-14eb-491d-9fb4-8bd0a154287a_4c898661-383e-44d8-8be4-464b44dc64fd.png,data/Laundry/SJ48907124/image-pre-inspection-proof-of-purchase-72a7c6e9-14eb-491d-9fb4-8bd0a154287a_4c898661-383e-44d8-8be4-464b44dc64fd.png,HOME LAUNDRY ELEC,DVE50M7450W/A3,0ARV5BBK502391H
SJ48907124,image-pre-inspection-proof-of-purchase-72a7c6e9-14eb-491d-9fb4-8bd0a154287a_4c898661-383e-44d8-8be4-464b44dc64fd.png,data/Laundry/SJ48907124/image-pre-inspection-proof-of-purchase-72a7c6e9-14eb-491d-9fb4-8bd0a154287a_4c898661-383e-44d8-8be4-464b44dc64fd.png,HOME LAUNDRY ELEC,DVE50M7450W/A3,0ARV5BBK502391H
SJ48907124,image-pre-inspection-serial-number-62de5922-3c88-4a96-9ff9-38a9fd54f054_4c898661-383e-44d8-8be4-464b44dc64fd.png,data/Laundry/SJ48907124/image-pre-inspection-serial-number-62de5922-3c88-4a96-9ff9-38a9fd54f054_4c898661-383e-44d8-8be4-464b44dc64fd.png,HOME LAUNDRY ELEC,DVE50M7450W/A3,0ARV5BBK502391H
SJ48908265,image-pre-inspection-serial-number-986948b4-c752-49e3-9bb9-16212e9793b6_5d98b24a-a128-4170-9c10-1e1be5769a9b.png,data/Laundry/SJ48908265/image-pre-inspection-serial-number-986948b4-c752-49e3-9bb9-16212e9793b6_5d98b24a-a128-4170-9c10-1e1be5769a9b.png,HOME LAUNDRY ELEC,WF350ANR/XAA,Y09954AZ701973V
SJ48908265,image-pre-inspection-serial-number-986948b4-c752-49e3-9bb9-16212e9793b6_5d98b24a-a128-4170-9c10-1e1be5769a9b.png,data/Laundry/SJ48908265/image-pre-inspection-serial-number-986948b4-c752-49e3-9bb9-16212e9793b6_5d98b24a-a128-4170-9c10-1e1be5769a9b.png,HOME LAUNDRY ELEC,WF350ANR/XAA,Y09954AZ701973V
SJ48908451,image-pre-inspection-serial-number-16ae879b-2311-4227-9484-20c497f7f3d6_f3bf8168-ad1f-432b-99df-5532a06f375f.png,data/Laundry/SJ48908451/image-pre-inspection-serial-number-16ae879b-2311-4227-9484-20c497f7f3d6_f3bf8168-ad1f-432b-99df-5532a06f375f.png,DISHWASHER,DW80R2031US/AA,B08AG8DNA22232E
SJ48909449,image-pre-inspection-proof-of-purchase-4046ccf2-1c32-46b2-8d61-d85bbfbf805d_7042bb2d-3cf0-44ec-b0fc-8b997ef89717.png,data/Laundry/SJ48909449/image-pre-inspection-proof-of-purchase-4046ccf2-1c32-46b2-8d61-d85bbfbf805d_7042bb2d-3cf0-44ec-b0fc-8b997ef89717.png,HOME LAUNDRY ELEC,WF45T6000AW/A5,01GN57AR804895T
SJ48909449,image-pre-inspection-serial-number-27dbcd87-fdac-4fe4-839a-253346bdd32d_7042bb2d-3cf0-44ec-b0fc-8b997ef89717.png,data/Laundry/SJ48909449/image-pre-inspection-serial-number-27dbcd87-fdac-4fe4-839a-253346bdd32d_7042bb2d-3cf0-44ec-b0fc-8b997ef89717.png,HOME LAUNDRY ELEC,WF45T6000AW/A5,01GN57AR804895T
SJ48910771,image-pre-inspection-photo-e7c38ab6-9de7-48de-9701-53aa9fdef8c1_56c128b3-27b5-43b6-a6bd-d6384622d8e3.png,data/Laundry/SJ48910771/image-pre-inspection-photo-e7c38ab6-9de7-48de-9701-53aa9fdef8c1_56c128b3-27b5-43b6-a6bd-d6384622d8e3.png,DISHWASHER,DW80R9950US/AA,0G38GDAN906494Z
SJ48910771,image-pre-inspection-serial-number-abd8cae3-ddd0-4ed5-9d8f-876b85d0e061_56c128b3-27b5-43b6-a6bd-d6384622d8e3.png,data/Laundry/SJ48910771/image-pre-inspection-serial-number-abd8cae3-ddd0-4ed5-9d8f-876b85d0e061_56c128b3-27b5-43b6-a6bd-d6384622d8e3.png,DISHWASHER,DW80R9950US/AA,0G38GDAN906494Z
SJ48910988,image-pre-inspection-proof-of-purchase-0cb2ad7e-d125-45f5-b24c-3b06a81726b1_ff5cf036-6c63-437e-910d-b8e2e9269106.png,data/Laundry/SJ48910988/image-pre-inspection-proof-of-purchase-0cb2ad7e-d125-45f5-b24c-3b06a81726b1_ff5cf036-6c63-437e-910d-b8e2e9269106.png,HOME LAUNDRY ELEC,WF45T6000AW/A5,096Y5NBR702629V
SJ48910988,image-pre-inspection-serial-number-9559a1d6-e6c6-4b8a-bc0e-4a697fab253d_ff5cf036-6c63-437e-910d-b8e2e9269106.png,data/Laundry/SJ48910988/image-pre-inspection-serial-number-9559a1d6-e6c6-4b8a-bc0e-4a697fab253d_ff5cf036-6c63-437e-910d-b8e2e9269106.png,HOME LAUNDRY ELEC,WF45T6000AW/A5,096Y5NBR702629V
SJ48911196,image-pre-inspection-serial-number-c80620e9-8ecf-4af9-bc09-bcdcd9007705_7694606a-33e3-442a-9b81-4ea57621b10f.png,data/Laundry/SJ48911196/image-pre-inspection-serial-number-c80620e9-8ecf-4af9-bc09-bcdcd9007705_7694606a-33e3-442a-9b81-4ea57621b10f.png,HOME LAUNDRY ELEC,DVG50R5400V/A3,0AYM5BBM800417L
SJ48912132,image-pre-inspection-proof-of-purchase-a41d9861-d5f7-4923-ba7c-805cc0dc7fbd_2795ec2b-c1c3-40c7-9ce3-1189d38b8ea9.png,data/Laundry/SJ48912132/image-pre-inspection-proof-of-purchase-a41d9861-d5f7-4923-ba7c-805cc0dc7fbd_2795ec2b-c1c3-40c7-9ce3-1189d38b8ea9.png,HOME LAUNDRY ELEC,WA45K7600AW/A2,0F2J5AUH304165N
SJ48912132,image-pre-inspection-serial-number-7e80e735-de21-4b60-87e5-1c8fa4fa97a6_2795ec2b-c1c3-40c7-9ce3-1189d38b8ea9.png,data/Laundry/SJ48912132/image-pre-inspection-serial-number-7e80e735-de21-4b60-87e5-1c8fa4fa97a6_2795ec2b-c1c3-40c7-9ce3-1189d38b8ea9.png,HOME LAUNDRY ELEC,WA45K7600AW/A2,0F2J5AUH304165N
SJ48913194,image-pre-inspection-proof-of-purchase-c114dc1d-e84f-4dfa-a57b-1cb7ee9f9257_22b75927-89d6-4128-96f1-47827bd3a47d.png,data/Laundry/SJ48913194/image-pre-inspection-proof-of-purchase-c114dc1d-e84f-4dfa-a57b-1cb7ee9f9257_22b75927-89d6-4128-96f1-47827bd3a47d.png,DISHWASHER,DW80R9950US/AA,0G38GDANA00452P
SJ48913194,image-pre-inspection-proof-of-purchase-d059c130-e62a-4755-82dc-b2efefb39cb8_22b75927-89d6-4128-96f1-47827bd3a47d.png,data/Laundry/SJ48913194/image-pre-inspection-proof-of-purchase-d059c130-e62a-4755-82dc-b2efefb39cb8_22b75927-89d6-4128-96f1-47827bd3a47d.png,DISHWASHER,DW80R9950US/AA,0G38GDANA00452P
SJ48913194,image-pre-inspection-serial-number-9fb703c2-bf58-41e8-ae2a-83cf350ce913_22b75927-89d6-4128-96f1-47827bd3a47d.png,data/Laundry/SJ48913194/image-pre-inspection-serial-number-9fb703c2-bf58-41e8-ae2a-83cf350ce913_22b75927-89d6-4128-96f1-47827bd3a47d.png,DISHWASHER,DW80R9950US/AA,0G38GDANA00452P
SJ48913194,image-pre-inspection-serial-number-e4a6f186-8b4d-48bd-b903-d72e9d2bdc8d_22b75927-89d6-4128-96f1-47827bd3a47d.png,data/Laundry/SJ48913194/image-pre-inspection-serial-number-e4a6f186-8b4d-48bd-b903-d72e9d2bdc8d_22b75927-89d6-4128-96f1-47827bd3a47d.png,DISHWASHER,DW80R9950US/AA,0G38GDANA00452P
SJ48913642,image-pre-inspection-proof-of-purchase-dd374292-2009-428d-8afe-a5ac62461298_89946a20-5e34-49c7-8d2c-8f0c51a92d98.png,data/Laundry/SJ48913642/image-pre-inspection-proof-of-purchase-dd374292-2009-428d-8afe-a5ac62461298_89946a20-5e34-49c7-8d2c-8f0c51a92d98.png,DISHWASHER,DW80R5060US/AA,B090G8DR403944Y
SJ48913642,image-pre-inspection-serial-number-784fda83-d946-49a6-bac5-4c0a7c053a79_89946a20-5e34-49c7-8d2c-8f0c51a92d98.png,data/Laundry/SJ48913642/image-pre-inspection-serial-number-784fda83-d946-49a6-bac5-4c0a7c053a79_89946a20-5e34-49c7-8d2c-8f0c51a92d98.png,DISHWASHER,DW80R5060US/AA,B090G8DR403944Y
SJ48913642,image-pre-inspection-serial-number-7cf4fd5b-bace-4409-8fe3-a6322c4db961_89946a20-5e34-49c7-8d2c-8f0c51a92d98.png,data/Laundry/SJ48913642/image-pre-inspection-serial-number-7cf4fd5b-bace-4409-8fe3-a6322c4db961_89946a20-5e34-49c7-8d2c-8f0c51a92d98.png,DISHWASHER,DW80R5060US/AA,B090G8DR403944Y
SJ48914891,image-pre-inspection-proof-of-purchase-81a68ce6-7b36-49f3-be8e-30ca3fd02c08_ff57367a-db21-44c2-8cb5-fc3a17811cd3.png,data/Laundry/SJ48914891/image-pre-inspection-proof-of-purchase-81a68ce6-7b36-49f3-be8e-30ca3fd02c08_ff57367a-db21-44c2-8cb5-fc3a17811cd3.png,HOME LAUNDRY ELEC,WA50R5200AW/US,01G157BRB12167M
SJ48914891,image-pre-inspection-serial-number-1949780b-4073-4e8f-a7e6-c9cb635b230e_ff57367a-db21-44c2-8cb5-fc3a17811cd3.png,data/Laundry/SJ48914891/image-pre-inspection-serial-number-1949780b-4073-4e8f-a7e6-c9cb635b230e_ff57367a-db21-44c2-8cb5-fc3a17811cd3.png,HOME LAUNDRY ELEC,WA50R5200AW/US,01G157BRB12167M
SJ48915679,image-pre-inspection-proof-of-purchase-85c9a791-0955-456a-9919-db5e9ba40bca_ae6a06de-6a0f-4d7a-8c85-42c5dbc17d35.png,data/Laundry/SJ48915679/image-pre-inspection-proof-of-purchase-85c9a791-0955-456a-9919-db5e9ba40bca_ae6a06de-6a0f-4d7a-8c85-42c5dbc17d35.png,HOME LAUNDRY ELEC,WA40J3000AW/A2,0DLC5AUG807399Y
SJ48915679,image-pre-inspection-proof-of-purchase-c41cc0a6-5a7b-4722-afca-acd15b015e14_ae6a06de-6a0f-4d7a-8c85-42c5dbc17d35.png,data/Laundry/SJ48915679/image-pre-inspection-proof-of-purchase-c41cc0a6-5a7b-4722-afca-acd15b015e14_ae6a06de-6a0f-4d7a-8c85-42c5dbc17d35.png,HOME LAUNDRY ELEC,WA40J3000AW/A2,0DLC5AUG807399Y
SJ48915679,image-pre-inspection-serial-number-91fa7959-dcd6-4f5e-89db-09c6ebdc14e8_ae6a06de-6a0f-4d7a-8c85-42c5dbc17d35.png,data/Laundry/SJ48915679/image-pre-inspection-serial-number-91fa7959-dcd6-4f5e-89db-09c6ebdc14e8_ae6a06de-6a0f-4d7a-8c85-42c5dbc17d35.png,HOME LAUNDRY ELEC,WA40J3000AW/A2,0DLC5AUG807399Y
SJ48915679,image-pre-inspection-serial-number-b2294780-669b-4669-8023-2da94e8c649b_ae6a06de-6a0f-4d7a-8c85-42c5dbc17d35.png,data/Laundry/SJ48915679/image-pre-inspection-serial-number-b2294780-669b-4669-8023-2da94e8c649b_ae6a06de-6a0f-4d7a-8c85-42c5dbc17d35.png,HOME LAUNDRY ELEC,WA40J3000AW/A2,0DLC5AUG807399Y
SJ48915866,image-pre-inspection-proof-of-purchase-7fb9c259-1d72-4045-bd06-097f0758b49a_98422b24-b51f-448f-b998-c93d04fc5df9.png,data/Laundry/SJ48915866/image-pre-inspection-proof-of-purchase-7fb9c259-1d72-4045-bd06-097f0758b49a_98422b24-b51f-448f-b998-c93d04fc5df9.png,HOME LAUNDRY ELEC,WF45R6100AC/US,01G857ANA11005L
SJ48915866,image-pre-inspection-proof-of-purchase-7fb9c259-1d72-4045-bd06-097f0758b49a_98422b24-b51f-448f-b998-c93d04fc5df9.png,data/Laundry/SJ48915866/image-pre-inspection-proof-of-purchase-7fb9c259-1d72-4045-bd06-097f0758b49a_98422b24-b51f-448f-b998-c93d04fc5df9.png,HOME LAUNDRY ELEC,WF45R6100AC/US,01G857ANA11005L
SJ48915866,image-pre-inspection-proof-of-purchase-c0668f12-c4e9-49db-8630-4f65299d58e6_98422b24-b51f-448f-b998-c93d04fc5df9.png,data/Laundry/SJ48915866/image-pre-inspection-proof-of-purchase-c0668f12-c4e9-49db-8630-4f65299d58e6_98422b24-b51f-448f-b998-c93d04fc5df9.png,HOME LAUNDRY ELEC,WF45R6100AC/US,01G857ANA11005L
SJ48915866,image-pre-inspection-serial-number-1149e15f-2331-4321-a025-f73f0cf46bde_98422b24-b51f-448f-b998-c93d04fc5df9.png,data/Laundry/SJ48915866/image-pre-inspection-serial-number-1149e15f-2331-4321-a025-f73f0cf46bde_98422b24-b51f-448f-b998-c93d04fc5df9.png,HOME LAUNDRY ELEC,WF45R6100AC/US,01G857ANA11005L
SJ48915866,image-pre-inspection-serial-number-6af27569-61c2-4b89-a09a-b280ddbeabcd_98422b24-b51f-448f-b998-c93d04fc5df9.png,data/Laundry/SJ48915866/image-pre-inspection-serial-number-6af27569-61c2-4b89-a09a-b280ddbeabcd_98422b24-b51f-448f-b998-c93d04fc5df9.png,HOME LAUNDRY ELEC,WF45R6100AC/US,01G857ANA11005L
SJ48915871,image-pre-inspection-proof-of-purchase-53b3d9df-7acd-42d0-93f4-aa368aeff9af_739d255b-bdd0-4138-abdc-c287b3d0be28.png,data/Laundry/SJ48915871/image-pre-inspection-proof-of-purchase-53b3d9df-7acd-42d0-93f4-aa368aeff9af_739d255b-bdd0-4138-abdc-c287b3d0be28.png,HOME LAUNDRY ELEC,WV60M9900AW/A5,058V5NAN800140L
SJ48915871,image-pre-inspection-serial-number-cbd63e14-c0ef-4d84-805a-6453ad9f1dfa_739d255b-bdd0-4138-abdc-c287b3d0be28.png,data/Laundry/SJ48915871/image-pre-inspection-serial-number-cbd63e14-c0ef-4d84-805a-6453ad9f1dfa_739d255b-bdd0-4138-abdc-c287b3d0be28.png,HOME LAUNDRY ELEC,WV60M9900AW/A5,058V5NAN800140L
SJ48916105,image-pre-inspection-proof-of-purchase-6e8f4c44-1cbe-4d69-b349-117a7b41f12e_6f54a385-1875-4905-8558-4cf2baadb4da.png,data/Laundry/SJ48916105/image-pre-inspection-proof-of-purchase-6e8f4c44-1cbe-4d69-b349-117a7b41f12e_6f54a385-1875-4905-8558-4cf2baadb4da.png,HOME LAUNDRY ELEC,DVE45R6300V/A3,0AYA5BBR301323R
SJ48916105,image-pre-inspection-serial-number-98ec851c-3c22-47f3-81f0-1b2723b11bd8_6f54a385-1875-4905-8558-4cf2baadb4da.png,data/Laundry/SJ48916105/image-pre-inspection-serial-number-98ec851c-3c22-47f3-81f0-1b2723b11bd8_6f54a385-1875-4905-8558-4cf2baadb4da.png,HOME LAUNDRY ELEC,DVE45R6300V/A3,0AYA5BBR301323R
SJ48916110,image-pre-inspection-proof-of-purchase-41fac20e-4a5d-47ff-a655-927732d06737_7881588d-aa14-4376-bc9e-fde71f53f60f.png,data/Laundry/SJ48916110/image-pre-inspection-proof-of-purchase-41fac20e-4a5d-47ff-a655-927732d06737_7881588d-aa14-4376-bc9e-fde71f53f60f.png,DISHWASHER,DW80R9950US/AA,0G38GDAR402127H
SJ48916110,image-pre-inspection-proof-of-purchase-a2955251-c8c5-48ce-86b0-19253f7d9c0c_7881588d-aa14-4376-bc9e-fde71f53f60f.png,data/Laundry/SJ48916110/image-pre-inspection-proof-of-purchase-a2955251-c8c5-48ce-86b0-19253f7d9c0c_7881588d-aa14-4376-bc9e-fde71f53f60f.png,DISHWASHER,DW80R9950US/AA,0G38GDAR402127H
SJ48916110,image-pre-inspection-serial-number-573163bf-5d86-4dd1-bca8-a6b40f332334_7881588d-aa14-4376-bc9e-fde71f53f60f.png,data/Laundry/SJ48916110/image-pre-inspection-serial-number-573163bf-5d86-4dd1-bca8-a6b40f332334_7881588d-aa14-4376-bc9e-fde71f53f60f.png,DISHWASHER,DW80R9950US/AA,0G38GDAR402127H
SJ48916110,image-pre-inspection-serial-number-9aeeefd1-6f5f-44f4-9b10-ba04d84c5dd8_7881588d-aa14-4376-bc9e-fde71f53f60f.png,data/Laundry/SJ48916110/image-pre-inspection-serial-number-9aeeefd1-6f5f-44f4-9b10-ba04d84c5dd8_7881588d-aa14-4376-bc9e-fde71f53f60f.png,DISHWASHER,DW80R9950US/AA,0G38GDAR402127H
SJ48916546,image-pre-inspection-proof-of-purchase-ac49fa8c-00c8-4094-b276-f70ea7f3c208_035050db-f05f-40f8-b2a3-7f1ca97fb176.png,data/Laundry/SJ48916546/image-pre-inspection-proof-of-purchase-ac49fa8c-00c8-4094-b276-f70ea7f3c208_035050db-f05f-40f8-b2a3-7f1ca97fb176.png,HOME LAUNDRY ELEC,WF45R6300AV/US,01FW57AR204506Z
SJ48916546,image-pre-inspection-serial-number-df79ee8b-1f44-453e-8b4c-6f4a256403a8_035050db-f05f-40f8-b2a3-7f1ca97fb176.png,data/Laundry/SJ48916546/image-pre-inspection-serial-number-df79ee8b-1f44-453e-8b4c-6f4a256403a8_035050db-f05f-40f8-b2a3-7f1ca97fb176.png,HOME LAUNDRY ELEC,WF45R6300AV/US,01FW57AR204506Z
SJ48916976,image-pre-inspection-serial-number-89afd982-0fb9-4bd4-9e7b-33927db6b820_351e80bf-8eed-4366-b8c7-cfe793be2849.png,data/Laundry/SJ48916976/image-pre-inspection-serial-number-89afd982-0fb9-4bd4-9e7b-33927db6b820_351e80bf-8eed-4366-b8c7-cfe793be2849.png,HOME LAUNDRY ELEC,WF45K6500AV/A2,00065NAH905166W
SJ48916976,image-pre-inspection-serial-number-ddca0448-947e-4ec3-9fa6-4d12cdfe3926_351e80bf-8eed-4366-b8c7-cfe793be2849.png,data/Laundry/SJ48916976/image-pre-inspection-serial-number-ddca0448-947e-4ec3-9fa6-4d12cdfe3926_351e80bf-8eed-4366-b8c7-cfe793be2849.png,HOME LAUNDRY ELEC,WF45K6500AV/A2,00065NAH905166W
SJ48917639,image-pre-inspection-proof-of-purchase-90c6cf14-68ef-476c-98d1-a6be522878c8_9f9af873-ddf2-4e42-915c-853cfcc889b1.png,data/Laundry/SJ48917639/image-pre-inspection-proof-of-purchase-90c6cf14-68ef-476c-98d1-a6be522878c8_9f9af873-ddf2-4e42-915c-853cfcc889b1.png,DISHWASHER,DW80N3030US/AA,B078G8DMA08549E
SJ48917639,image-pre-inspection-proof-of-purchase-9705a0c6-3849-4940-a215-7fff35126ea7_9f9af873-ddf2-4e42-915c-853cfcc889b1.png,data/Laundry/SJ48917639/image-pre-inspection-proof-of-purchase-9705a0c6-3849-4940-a215-7fff35126ea7_9f9af873-ddf2-4e42-915c-853cfcc889b1.png,DISHWASHER,DW80N3030US/AA,B078G8DMA08549E
